timestamp|uid|name|gender|email|phone|dept|grade|language|region|role|preferTags|obtainedCredits
506328864502|5502|user5502|female|email5502|phone5502|dept17|grade1|zh|Hong Kong|role0|tags45|91
506328864503|5503|user5503|male|email5503|phone5503|dept10|grade1|zh|Hong Kong|role2|tags15|39
506328864504|5504|user5504|male|email5504|phone5504|dept15|grade1|zh|Hong Kong|role2|tags7|71
506328864505|5505|user5505|female|email5505|phone5505|dept11|grade4|en|Beijing|role1|tags2|32
506328864506|5506|user5506|male|email5506|phone5506|dept1|grade4|zh|Beijing|role2|tags1|14
506328864507|5507|user5507|male|email5507|phone5507|dept3|grade1|zh|Beijing|role1|tags48|49
506328864508|5508|user5508|female|email5508|phone5508|dept17|grade2|zh|Beijing|role2|tags9|58
506328864509|5509|user5509|male|email5509|phone5509|dept6|grade1|zh|Beijing|role0|tags46|49
506328864510|5510|user5510|female|email5510|phone5510|dept15|grade1|en|Beijing|role1|tags6|92
506328864511|5511|user5511|female|email5511|phone5511|dept0|grade1|zh|Hong Kong|role1|tags2|33
506328864512|5512|user5512|male|email5512|phone5512|dept9|grade4|zh|Beijing|role1|tags0|51
506328864513|5513|user5513|male|email5513|phone5513|dept13|grade1|en|Beijing|role2|tags30|50
506328864514|5514|user5514|male|email5514|phone5514|dept17|grade3|en|Hong Kong|role1|tags27|71
506328864515|5515|user5515|female|email5515|phone5515|dept11|grade4|zh|Beijing|role2|tags6|48
506328864516|5516|user5516|female|email5516|phone5516|dept4|grade4|en|Hong Kong|role1|tags4|2
506328864517|5517|user5517|male|email5517|phone5517|dept13|grade1|zh|Beijing|role2|tags23|68
506328864518|5518|user5518|female|email5518|phone5518|dept12|grade4|zh|Beijing|role0|tags23|0
506328864519|5519|user5519|male|email5519|phone5519|dept17|grade1|zh|Beijing|role1|tags6|74
506328864520|5520|user5520|female|email5520|phone5520|dept4|grade4|zh|Hong Kong|role1|tags9|86
506328864521|5521|user5521|male|email5521|phone5521|dept13|grade2|zh|Beijing|role0|tags45|77
506328864522|5522|user5522|male|email5522|phone5522|dept6|grade4|zh|Beijing|role2|tags30|59
506328864523|5523|user5523|male|email5523|phone5523|dept0|grade3|zh|Hong Kong|role1|tags17|55
506328864524|5524|user5524|female|email5524|phone5524|dept13|grade1|zh|Hong Kong|role1|tags29|75
506328864525|5525|user5525|female|email5525|phone5525|dept17|grade1|en|Beijing|role1|tags26|86
506328864526|5526|user5526|female|email5526|phone5526|dept17|grade2|zh|Beijing|role2|tags7|23
506328864527|5527|user5527|male|email5527|phone5527|dept19|grade2|zh|Beijing|role0|tags35|4
506328864528|5528|user5528|male|email5528|phone5528|dept10|grade4|zh|Hong Kong|role1|tags28|94
506328864529|5529|user5529|female|email5529|phone5529|dept5|grade4|zh|Hong Kong|role1|tags36|4
506328864530|5530|user5530|female|email5530|phone5530|dept15|grade3|en|Beijing|role1|tags34|5
506328864531|5531|user5531|male|email5531|phone5531|dept17|grade4|zh|Hong Kong|role0|tags41|14
506328864532|5532|user5532|female|email5532|phone5532|dept18|grade2|en|Beijing|role0|tags4|22
506328864533|5533|user5533|female|email5533|phone5533|dept10|grade4|zh|Beijing|role1|tags3|71
506328864534|5534|user5534|male|email5534|phone5534|dept15|grade4|zh|Beijing|role0|tags31|43
506328864535|5535|user5535|female|email5535|phone5535|dept2|grade3|zh|Hong Kong|role0|tags39|18
506328864536|5536|user5536|male|email5536|phone5536|dept4|grade3|zh|Beijing|role0|tags42|96
506328864537|5537|user5537|female|email5537|phone5537|dept14|grade2|zh|Beijing|role0|tags43|85
506328864538|5538|user5538|male|email5538|phone5538|dept14|grade2|zh|Hong Kong|role1|tags17|42
506328864539|5539|user5539|male|email5539|phone5539|dept5|grade4|zh|Beijing|role1|tags22|80
506328864540|5540|user5540|male|email5540|phone5540|dept1|grade4|en|Beijing|role0|tags24|42
506328864541|5541|user5541|male|email5541|phone5541|dept3|grade4|zh|Hong Kong|role1|tags3|63
506328864542|5542|user5542|female|email5542|phone5542|dept3|grade2|zh|Beijing|role2|tags7|80
506328864543|5543|user5543|male|email5543|phone5543|dept0|grade3|zh|Beijing|role2|tags39|70
506328864544|5544|user5544|female|email5544|phone5544|dept2|grade3|zh|Beijing|role1|tags8|91
506328864545|5545|user5545|female|email5545|phone5545|dept18|grade3|zh|Hong Kong|role1|tags12|13
506328864546|5546|user5546|female|email5546|phone5546|dept15|grade3|en|Beijing|role0|tags34|94
506328864547|5547|user5547|male|email5547|phone5547|dept8|grade3|zh|Beijing|role2|tags34|55
506328864548|5548|user5548|female|email5548|phone5548|dept0|grade3|zh|Beijing|role0|tags49|25
506328864549|5549|user5549|female|email5549|phone5549|dept11|grade3|en|Beijing|role2|tags39|50
506328864550|5550|user5550|male|email5550|phone5550|dept0|grade2|zh|Beijing|role1|tags10|94
506328864551|5551|user5551|female|email5551|phone5551|dept3|grade2|zh|Beijing|role1|tags23|4
506328864552|5552|user5552|female|email5552|phone5552|dept5|grade4|zh|Beijing|role1|tags33|65
506328864553|5553|user5553|male|email5553|phone5553|dept17|grade1|en|Beijing|role1|tags14|6
506328864554|5554|user5554|male|email5554|phone5554|dept10|grade1|zh|Hong Kong|role2|tags19|39
506328864555|5555|user5555|male|email5555|phone5555|dept18|grade3|zh|Beijing|role1|tags25|60
506328864556|5556|user5556|female|email5556|phone5556|dept11|grade3|zh|Beijing|role2|tags13|68
506328864557|5557|user5557|female|email5557|phone5557|dept9|grade3|zh|Hong Kong|role0|tags17|92
506328864558|5558|user5558|female|email5558|phone5558|dept19|grade4|zh|Hong Kong|role0|tags2|93
506328864559|5559|user5559|female|email5559|phone5559|dept15|grade2|zh|Beijing|role0|tags31|48
506328864560|5560|user5560|female|email5560|phone5560|dept18|grade3|zh|Beijing|role1|tags34|2
506328864561|5561|user5561|male|email5561|phone5561|dept0|grade1|en|Hong Kong|role2|tags23|22
506328864562|5562|user5562|female|email5562|phone5562|dept5|grade3|zh|Hong Kong|role2|tags25|87
506328864563|5563|user5563|female|email5563|phone5563|dept19|grade1|zh|Hong Kong|role1|tags47|89
506328864564|5564|user5564|male|email5564|phone5564|dept10|grade2|zh|Beijing|role1|tags5|42
506328864565|5565|user5565|female|email5565|phone5565|dept18|grade4|en|Beijing|role0|tags42|37
506328864566|5566|user5566|male|email5566|phone5566|dept1|grade4|zh|Hong Kong|role2|tags32|15
506328864567|5567|user5567|male|email5567|phone5567|dept19|grade2|zh|Hong Kong|role0|tags9|78
506328864568|5568|user5568|male|email5568|phone5568|dept4|grade1|zh|Hong Kong|role0|tags15|49
506328864569|5569|user5569|male|email5569|phone5569|dept16|grade1|zh|Beijing|role1|tags44|45
506328864570|5570|user5570|male|email5570|phone5570|dept3|grade3|en|Hong Kong|role0|tags44|45
506328864571|5571|user5571|male|email5571|phone5571|dept4|grade3|zh|Beijing|role2|tags11|41
506328864572|5572|user5572|female|email5572|phone5572|dept3|grade1|zh|Beijing|role0|tags37|95
506328864573|5573|user5573|female|email5573|phone5573|dept13|grade4|zh|Hong Kong|role1|tags37|86
506328864574|5574|user5574|female|email5574|phone5574|dept18|grade1|zh|Hong Kong|role1|tags46|14
506328864575|5575|user5575|female|email5575|phone5575|dept5|grade3|zh|Beijing|role2|tags21|13
506328864576|5576|user5576|male|email5576|phone5576|dept0|grade1|zh|Hong Kong|role1|tags30|6
506328864577|5577|user5577|male|email5577|phone5577|dept1|grade4|zh|Beijing|role0|tags22|1
506328864578|5578|user5578|male|email5578|phone5578|dept10|grade4|zh|Hong Kong|role2|tags4|95
506328864579|5579|user5579|female|email5579|phone5579|dept6|grade4|zh|Hong Kong|role2|tags31|98
506328864580|5580|user5580|male|email5580|phone5580|dept3|grade4|zh|Hong Kong|role2|tags14|13
506328864581|5581|user5581|male|email5581|phone5581|dept4|grade3|en|Beijing|role1|tags6|13
506328864582|5582|user5582|male|email5582|phone5582|dept8|grade3|en|Beijing|role1|tags43|44
506328864583|5583|user5583|male|email5583|phone5583|dept8|grade4|zh|Hong Kong|role0|tags31|10
506328864584|5584|user5584|male|email5584|phone5584|dept7|grade2|en|Beijing|role0|tags3|91
506328864585|5585|user5585|female|email5585|phone5585|dept17|grade4|zh|Hong Kong|role2|tags48|3
506328864586|5586|user5586|female|email5586|phone5586|dept15|grade2|zh|Hong Kong|role2|tags27|23
506328864587|5587|user5587|male|email5587|phone5587|dept2|grade4|zh|Beijing|role0|tags22|54
506328864588|5588|user5588|male|email5588|phone5588|dept11|grade1|zh|Hong Kong|role1|tags21|7
506328864589|5589|user5589|male|email5589|phone5589|dept11|grade2|zh|Hong Kong|role0|tags19|72
506328864590|5590|user5590|male|email5590|phone5590|dept0|grade2|zh|Beijing|role1|tags5|50
506328864591|5591|user5591|male|email5591|phone5591|dept8|grade3|zh|Beijing|role1|tags18|32
506328864592|5592|user5592|male|email5592|phone5592|dept14|grade4|zh|Hong Kong|role1|tags31|37
506328864593|5593|user5593|male|email5593|phone5593|dept2|grade1|zh|Beijing|role1|tags23|16
506328864594|5594|user5594|male|email5594|phone5594|dept18|grade1|en|Beijing|role2|tags12|1
506328864595|5595|user5595|male|email5595|phone5595|dept17|grade4|zh|Hong Kong|role2|tags32|12
506328864596|5596|user5596|female|email5596|phone5596|dept8|grade3|en|Hong Kong|role0|tags45|34
506328864597|5597|user5597|male|email5597|phone5597|dept16|grade2|en|Beijing|role0|tags21|16
506328864598|5598|user5598|male|email5598|phone5598|dept1|grade3|zh|Beijing|role0|tags22|87
506328864599|5599|user5599|male|email5599|phone5599|dept12|grade3|zh|Beijing|role1|tags3|87
506328864600|5600|user5600|male|email5600|phone5600|dept8|grade2|zh|Beijing|role0|tags33|12
506328864601|5601|user5601|male|email5601|phone5601|dept6|grade1|en|Hong Kong|role1|tags49|58
506328864602|5602|user5602|female|email5602|phone5602|dept10|grade3|en|Beijing|role2|tags0|43
506328864603|5603|user5603|male|email5603|phone5603|dept4|grade3|zh|Hong Kong|role0|tags0|14
506328864604|5604|user5604|female|email5604|phone5604|dept4|grade4|zh|Beijing|role1|tags14|67
506328864605|5605|user5605|male|email5605|phone5605|dept5|grade2|zh|Hong Kong|role2|tags42|18
506328864606|5606|user5606|male|email5606|phone5606|dept4|grade1|zh|Beijing|role1|tags20|61
506328864607|5607|user5607|female|email5607|phone5607|dept10|grade1|zh|Hong Kong|role2|tags46|3
506328864608|5608|user5608|female|email5608|phone5608|dept16|grade2|en|Beijing|role2|tags13|66
506328864609|5609|user5609|male|email5609|phone5609|dept19|grade3|zh|Beijing|role0|tags29|65
506328864610|5610|user5610|male|email5610|phone5610|dept2|grade3|zh|Beijing|role0|tags18|12
506328864611|5611|user5611|female|email5611|phone5611|dept0|grade2|zh|Hong Kong|role1|tags8|28
506328864612|5612|user5612|female|email5612|phone5612|dept8|grade4|zh|Hong Kong|role1|tags28|1
506328864613|5613|user5613|male|email5613|phone5613|dept11|grade2|zh|Hong Kong|role0|tags34|26
506328864614|5614|user5614|male|email5614|phone5614|dept12|grade1|zh|Hong Kong|role1|tags17|58
506328864615|5615|user5615|male|email5615|phone5615|dept2|grade4|zh|Beijing|role1|tags36|12
506328864616|5616|user5616|male|email5616|phone5616|dept17|grade2|zh|Hong Kong|role1|tags38|95
506328864617|5617|user5617|female|email5617|phone5617|dept13|grade2|zh|Hong Kong|role0|tags37|69
506328864618|5618|user5618|male|email5618|phone5618|dept6|grade2|zh|Beijing|role0|tags30|17
506328864619|5619|user5619|female|email5619|phone5619|dept17|grade1|zh|Beijing|role1|tags44|25
506328864620|5620|user5620|female|email5620|phone5620|dept10|grade3|zh|Hong Kong|role0|tags18|87
506328864621|5621|user5621|female|email5621|phone5621|dept6|grade3|en|Beijing|role0|tags44|73
506328864622|5622|user5622|male|email5622|phone5622|dept7|grade1|zh|Beijing|role0|tags47|86
506328864623|5623|user5623|male|email5623|phone5623|dept18|grade3|zh|Hong Kong|role0|tags29|78
506328864624|5624|user5624|male|email5624|phone5624|dept17|grade4|zh|Beijing|role1|tags33|72
506328864625|5625|user5625|male|email5625|phone5625|dept11|grade2|en|Beijing|role2|tags6|73
506328864626|5626|user5626|male|email5626|phone5626|dept11|grade4|zh|Beijing|role0|tags44|15
506328864627|5627|user5627|male|email5627|phone5627|dept7|grade3|zh|Hong Kong|role1|tags9|79
506328864628|5628|user5628|male|email5628|phone5628|dept7|grade3|zh|Hong Kong|role2|tags36|9
506328864629|5629|user5629|male|email5629|phone5629|dept5|grade3|zh|Hong Kong|role0|tags13|14
506328864630|5630|user5630|male|email5630|phone5630|dept5|grade4|zh|Hong Kong|role1|tags14|46
506328864631|5631|user5631|female|email5631|phone5631|dept16|grade3|zh|Beijing|role0|tags19|59
506328864632|5632|user5632|female|email5632|phone5632|dept13|grade1|en|Hong Kong|role1|tags34|19
506328864633|5633|user5633|male|email5633|phone5633|dept4|grade4|zh|Beijing|role2|tags46|76
506328864634|5634|user5634|male|email5634|phone5634|dept6|grade2|zh|Beijing|role1|tags33|27
506328864635|5635|user5635|female|email5635|phone5635|dept14|grade4|en|Hong Kong|role1|tags18|23
506328864636|5636|user5636|female|email5636|phone5636|dept10|grade2|en|Beijing|role0|tags47|93
506328864637|5637|user5637|female|email5637|phone5637|dept17|grade4|en|Beijing|role1|tags9|41
506328864638|5638|user5638|male|email5638|phone5638|dept12|grade4|zh|Beijing|role0|tags41|35
506328864639|5639|user5639|male|email5639|phone5639|dept12|grade2|zh|Beijing|role0|tags37|22
506328864640|5640|user5640|male|email5640|phone5640|dept1|grade3|zh|Hong Kong|role2|tags10|17
506328864641|5641|user5641|female|email5641|phone5641|dept10|grade2|zh|Hong Kong|role2|tags37|31
506328864642|5642|user5642|male|email5642|phone5642|dept19|grade3|zh|Hong Kong|role1|tags31|6
506328864643|5643|user5643|male|email5643|phone5643|dept12|grade2|zh|Beijing|role0|tags8|79
506328864644|5644|user5644|male|email5644|phone5644|dept6|grade3|zh|Hong Kong|role2|tags3|51
506328864645|5645|user5645|male|email5645|phone5645|dept6|grade2|zh|Beijing|role1|tags44|33
506328864646|5646|user5646|male|email5646|phone5646|dept19|grade3|zh|Hong Kong|role0|tags34|58
506328864647|5647|user5647|male|email5647|phone5647|dept19|grade3|en|Beijing|role1|tags34|27
506328864648|5648|user5648|male|email5648|phone5648|dept12|grade2|zh|Beijing|role0|tags27|15
506328864649|5649|user5649|male|email5649|phone5649|dept1|grade4|zh|Hong Kong|role0|tags38|87
506328864650|5650|user5650|male|email5650|phone5650|dept15|grade3|zh|Hong Kong|role2|tags9|9
506328864651|5651|user5651|male|email5651|phone5651|dept4|grade1|zh|Beijing|role2|tags27|59
506328864652|5652|user5652|male|email5652|phone5652|dept10|grade1|en|Hong Kong|role0|tags45|12
506328864653|5653|user5653|male|email5653|phone5653|dept17|grade4|zh|Beijing|role2|tags1|71
506328864654|5654|user5654|male|email5654|phone5654|dept3|grade4|zh|Beijing|role0|tags34|10
506328864655|5655|user5655|male|email5655|phone5655|dept19|grade3|zh|Beijing|role2|tags22|11
506328864656|5656|user5656|male|email5656|phone5656|dept2|grade2|zh|Beijing|role0|tags18|93
506328864657|5657|user5657|male|email5657|phone5657|dept4|grade2|zh|Beijing|role1|tags39|41
506328864658|5658|user5658|female|email5658|phone5658|dept14|grade1|zh|Hong Kong|role1|tags0|12
506328864659|5659|user5659|male|email5659|phone5659|dept19|grade1|zh|Hong Kong|role0|tags18|43
506328864660|5660|user5660|female|email5660|phone5660|dept15|grade2|zh|Hong Kong|role0|tags40|7
506328864661|5661|user5661|male|email5661|phone5661|dept13|grade1|zh|Beijing|role1|tags8|8
506328864662|5662|user5662|female|email5662|phone5662|dept1|grade2|en|Beijing|role2|tags5|55
506328864663|5663|user5663|female|email5663|phone5663|dept19|grade4|zh|Beijing|role1|tags39|42
506328864664|5664|user5664|female|email5664|phone5664|dept6|grade3|zh|Beijing|role2|tags17|11
506328864665|5665|user5665|female|email5665|phone5665|dept7|grade3|en|Beijing|role2|tags32|46
506328864666|5666|user5666|male|email5666|phone5666|dept17|grade2|zh|Beijing|role2|tags9|78
506328864667|5667|user5667|male|email5667|phone5667|dept11|grade3|zh|Hong Kong|role0|tags38|7
506328864668|5668|user5668|female|email5668|phone5668|dept2|grade1|zh|Beijing|role2|tags48|49
506328864669|5669|user5669|female|email5669|phone5669|dept16|grade2|zh|Beijing|role2|tags34|25
506328864670|5670|user5670|male|email5670|phone5670|dept10|grade4|zh|Beijing|role1|tags18|1
506328864671|5671|user5671|female|email5671|phone5671|dept18|grade3|en|Beijing|role1|tags36|59
506328864672|5672|user5672|female|email5672|phone5672|dept18|grade1|zh|Hong Kong|role2|tags4|84
506328864673|5673|user5673|male|email5673|phone5673|dept15|grade2|zh|Beijing|role2|tags11|14
506328864674|5674|user5674|female|email5674|phone5674|dept15|grade2|zh|Hong Kong|role0|tags3|65
506328864675|5675|user5675|female|email5675|phone5675|dept3|grade3|zh|Beijing|role2|tags7|24
506328864676|5676|user5676|male|email5676|phone5676|dept13|grade3|zh|Hong Kong|role0|tags48|57
506328864677|5677|user5677|male|email5677|phone5677|dept13|grade4|zh|Beijing|role2|tags37|80
506328864678|5678|user5678|male|email5678|phone5678|dept17|grade4|zh|Beijing|role1|tags39|60
506328864679|5679|user5679|female|email5679|phone5679|dept18|grade1|zh|Hong Kong|role1|tags30|74
506328864680|5680|user5680|female|email5680|phone5680|dept8|grade1|zh|Beijing|role0|tags30|8
506328864681|5681|user5681|female|email5681|phone5681|dept16|grade1|zh|Beijing|role2|tags29|17
506328864682|5682|user5682|female|email5682|phone5682|dept18|grade3|zh|Beijing|role0|tags7|18
506328864683|5683|user5683|male|email5683|phone5683|dept19|grade4|zh|Beijing|role1|tags18|9
506328864684|5684|user5684|male|email5684|phone5684|dept19|grade3|zh|Hong Kong|role0|tags23|12
506328864685|5685|user5685|male|email5685|phone5685|dept11|grade3|zh|Beijing|role2|tags29|20
506328864686|5686|user5686|male|email5686|phone5686|dept2|grade4|en|Hong Kong|role2|tags3|11
506328864687|5687|user5687|female|email5687|phone5687|dept6|grade4|zh|Beijing|role1|tags22|88
506328864688|5688|user5688|male|email5688|phone5688|dept2|grade2|zh|Hong Kong|role2|tags18|19
506328864689|5689|user5689|male|email5689|phone5689|dept7|grade4|zh|Hong Kong|role2|tags30|75
506328864690|5690|user5690|male|email5690|phone5690|dept13|grade2|en|Hong Kong|role0|tags40|60
506328864691|5691|user5691|male|email5691|phone5691|dept17|grade3|en|Hong Kong|role2|tags14|22
506328864692|5692|user5692|female|email5692|phone5692|dept14|grade3|zh|Hong Kong|role1|tags6|93
506328864693|5693|user5693|male|email5693|phone5693|dept9|grade1|zh|Hong Kong|role2|tags39|88
506328864694|5694|user5694|female|email5694|phone5694|dept0|grade1|en|Beijing|role2|tags26|9
506328864695|5695|user5695|female|email5695|phone5695|dept12|grade3|zh|Hong Kong|role1|tags10|75
506328864696|5696|user5696|male|email5696|phone5696|dept10|grade4|zh|Beijing|role0|tags40|77
506328864697|5697|user5697|male|email5697|phone5697|dept4|grade3|zh|Beijing|role2|tags27|71
506328864698|5698|user5698|male|email5698|phone5698|dept5|grade2|en|Hong Kong|role0|tags12|95
506328864699|5699|user5699|female|email5699|phone5699|dept8|grade3|zh|Beijing|role2|tags4|74
506328864700|5700|user5700|male|email5700|phone5700|dept13|grade2|zh|Hong Kong|role0|tags17|88
506328864701|5701|user5701|male|email5701|phone5701|dept1|grade2|zh|Hong Kong|role1|tags45|0
506328864702|5702|user5702|male|email5702|phone5702|dept7|grade4|zh|Beijing|role1|tags31|52
506328864703|5703|user5703|male|email5703|phone5703|dept16|grade3|zh|Beijing|role1|tags49|51
506328864704|5704|user5704|male|email5704|phone5704|dept7|grade1|zh|Beijing|role1|tags5|72
506328864705|5705|user5705|male|email5705|phone5705|dept17|grade2|zh|Beijing|role1|tags3|14
506328864706|5706|user5706|male|email5706|phone5706|dept8|grade4|zh|Beijing|role0|tags43|39
506328864707|5707|user5707|male|email5707|phone5707|dept15|grade4|zh|Beijing|role1|tags21|4
506328864708|5708|user5708|male|email5708|phone5708|dept13|grade1|zh|Beijing|role1|tags5|5
506328864709|5709|user5709|male|email5709|phone5709|dept11|grade2|zh|Beijing|role1|tags18|62
506328864710|5710|user5710|male|email5710|phone5710|dept3|grade1|zh|Hong Kong|role1|tags11|18
506328864711|5711|user5711|male|email5711|phone5711|dept17|grade2|zh|Beijing|role0|tags24|53
506328864712|5712|user5712|male|email5712|phone5712|dept1|grade2|en|Beijing|role0|tags34|42
506328864713|5713|user5713|male|email5713|phone5713|dept19|grade4|zh|Beijing|role0|tags45|34
506328864714|5714|user5714|female|email5714|phone5714|dept18|grade2|zh|Hong Kong|role0|tags0|83
506328864715|5715|user5715|male|email5715|phone5715|dept4|grade1|zh|Beijing|role0|tags24|60
506328864716|5716|user5716|male|email5716|phone5716|dept8|grade4|en|Hong Kong|role2|tags47|5
506328864717|5717|user5717|male|email5717|phone5717|dept7|grade3|zh|Beijing|role1|tags11|34
506328864718|5718|user5718|female|email5718|phone5718|dept18|grade3|zh|Beijing|role2|tags41|83
506328864719|5719|user5719|female|email5719|phone5719|dept0|grade2|zh|Hong Kong|role0|tags44|20
506328864720|5720|user5720|male|email5720|phone5720|dept17|grade1|zh|Hong Kong|role2|tags15|50
506328864721|5721|user5721|male|email5721|phone5721|dept19|grade4|zh|Hong Kong|role1|tags47|75
506328864722|5722|user5722|female|email5722|phone5722|dept6|grade3|zh|Hong Kong|role1|tags35|36
506328864723|5723|user5723|male|email5723|phone5723|dept0|grade2|zh|Hong Kong|role0|tags19|4
506328864724|5724|user5724|female|email5724|phone5724|dept11|grade3|zh|Hong Kong|role0|tags40|46
506328864725|5725|user5725|male|email5725|phone5725|dept8|grade2|zh|Beijing|role2|tags38|23
506328864726|5726|user5726|female|email5726|phone5726|dept2|grade1|en|Hong Kong|role1|tags42|9
506328864727|5727|user5727|male|email5727|phone5727|dept10|grade4|zh|Hong Kong|role0|tags44|31
506328864728|5728|user5728|male|email5728|phone5728|dept8|grade1|en|Hong Kong|role2|tags32|57
506328864729|5729|user5729|female|email5729|phone5729|dept7|grade4|zh|Beijing|role2|tags48|28
506328864730|5730|user5730|female|email5730|phone5730|dept0|grade4|zh|Beijing|role2|tags11|98
506328864731|5731|user5731|male|email5731|phone5731|dept19|grade2|zh|Beijing|role0|tags42|47
506328864732|5732|user5732|female|email5732|phone5732|dept16|grade1|zh|Beijing|role0|tags26|7
506328864733|5733|user5733|male|email5733|phone5733|dept6|grade4|zh|Beijing|role2|tags8|32
506328864734|5734|user5734|male|email5734|phone5734|dept3|grade2|en|Beijing|role1|tags16|2
506328864735|5735|user5735|male|email5735|phone5735|dept2|grade1|zh|Hong Kong|role0|tags24|73
506328864736|5736|user5736|male|email5736|phone5736|dept4|grade3|zh|Hong Kong|role2|tags23|85
506328864737|5737|user5737|male|email5737|phone5737|dept17|grade4|zh|Beijing|role1|tags48|8
506328864738|5738|user5738|male|email5738|phone5738|dept3|grade2|zh|Hong Kong|role2|tags14|71
506328864739|5739|user5739|male|email5739|phone5739|dept8|grade1|zh|Beijing|role0|tags9|7
506328864740|5740|user5740|male|email5740|phone5740|dept0|grade4|zh|Beijing|role2|tags49|16
506328864741|5741|user5741|male|email5741|phone5741|dept15|grade3|zh|Beijing|role2|tags6|76
506328864742|5742|user5742|male|email5742|phone5742|dept6|grade4|en|Hong Kong|role2|tags46|60
506328864743|5743|user5743|female|email5743|phone5743|dept10|grade2|zh|Beijing|role1|tags43|25
506328864744|5744|user5744|male|email5744|phone5744|dept16|grade1|zh|Beijing|role1|tags1|26
506328864745|5745|user5745|male|email5745|phone5745|dept10|grade3|en|Hong Kong|role1|tags43|73
506328864746|5746|user5746|female|email5746|phone5746|dept10|grade4|zh|Beijing|role2|tags27|21
506328864747|5747|user5747|female|email5747|phone5747|dept4|grade4|zh|Beijing|role2|tags0|39
506328864748|5748|user5748|male|email5748|phone5748|dept13|grade1|zh|Hong Kong|role0|tags27|1
506328864749|5749|user5749|male|email5749|phone5749|dept17|grade1|zh|Beijing|role0|tags31|94
506328864750|5750|user5750|male|email5750|phone5750|dept4|grade1|zh|Beijing|role1|tags32|8
506328864751|5751|user5751|female|email5751|phone5751|dept9|grade4|zh|Beijing|role1|tags27|95
506328864752|5752|user5752|male|email5752|phone5752|dept19|grade4|zh|Beijing|role0|tags24|98
506328864753|5753|user5753|female|email5753|phone5753|dept9|grade2|en|Beijing|role1|tags39|61
506328864754|5754|user5754|male|email5754|phone5754|dept5|grade1|zh|Beijing|role0|tags39|93
506328864755|5755|user5755|male|email5755|phone5755|dept16|grade3|zh|Hong Kong|role2|tags2|91
506328864756|5756|user5756|male|email5756|phone5756|dept4|grade4|zh|Hong Kong|role2|tags19|46
506328864757|5757|user5757|male|email5757|phone5757|dept8|grade3|zh|Beijing|role0|tags12|80
506328864758|5758|user5758|female|email5758|phone5758|dept4|grade2|zh|Beijing|role0|tags45|28
506328864759|5759|user5759|male|email5759|phone5759|dept19|grade3|zh|Beijing|role2|tags39|89
506328864760|5760|user5760|female|email5760|phone5760|dept6|grade4|zh|Hong Kong|role1|tags1|28
506328864761|5761|user5761|male|email5761|phone5761|dept2|grade1|zh|Hong Kong|role0|tags5|65
506328864762|5762|user5762|male|email5762|phone5762|dept14|grade4|zh|Beijing|role2|tags15|64
506328864763|5763|user5763|male|email5763|phone5763|dept9|grade1|zh|Hong Kong|role1|tags18|37
506328864764|5764|user5764|male|email5764|phone5764|dept6|grade4|zh|Hong Kong|role2|tags2|33
506328864765|5765|user5765|male|email5765|phone5765|dept19|grade2|zh|Beijing|role1|tags38|96
506328864766|5766|user5766|female|email5766|phone5766|dept15|grade4|zh|Hong Kong|role0|tags13|73
506328864767|5767|user5767|male|email5767|phone5767|dept9|grade3|zh|Beijing|role0|tags6|63
506328864768|5768|user5768|male|email5768|phone5768|dept16|grade2|zh|Hong Kong|role1|tags16|75
506328864769|5769|user5769|male|email5769|phone5769|dept5|grade3|zh|Hong Kong|role2|tags12|76
506328864770|5770|user5770|male|email5770|phone5770|dept6|grade1|zh|Beijing|role1|tags27|63
506328864771|5771|user5771|male|email5771|phone5771|dept7|grade4|zh|Hong Kong|role1|tags42|49
506328864772|5772|user5772|male|email5772|phone5772|dept19|grade2|zh|Beijing|role0|tags3|86
506328864773|5773|user5773|male|email5773|phone5773|dept7|grade3|en|Beijing|role2|tags17|94
506328864774|5774|user5774|male|email5774|phone5774|dept7|grade1|zh|Hong Kong|role1|tags14|31
506328864775|5775|user5775|male|email5775|phone5775|dept9|grade2|en|Beijing|role0|tags21|67
506328864776|5776|user5776|male|email5776|phone5776|dept3|grade1|zh|Beijing|role1|tags11|58
506328864777|5777|user5777|male|email5777|phone5777|dept10|grade4|zh|Hong Kong|role1|tags6|4
506328864778|5778|user5778|male|email5778|phone5778|dept14|grade2|zh|Beijing|role1|tags40|6
506328864779|5779|user5779|male|email5779|phone5779|dept15|grade4|zh|Beijing|role1|tags44|39
506328864780|5780|user5780|female|email5780|phone5780|dept18|grade2|zh|Beijing|role2|tags24|0
506328864781|5781|user5781|male|email5781|phone5781|dept4|grade2|zh|Beijing|role0|tags25|4
506328864782|5782|user5782|male|email5782|phone5782|dept19|grade2|zh|Beijing|role1|tags12|10
506328864783|5783|user5783|female|email5783|phone5783|dept16|grade2|zh|Beijing|role2|tags19|45
506328864784|5784|user5784|female|email5784|phone5784|dept12|grade3|en|Beijing|role0|tags35|63
506328864785|5785|user5785|female|email5785|phone5785|dept3|grade3|zh|Hong Kong|role0|tags16|35
506328864786|5786|user5786|female|email5786|phone5786|dept11|grade1|zh|Hong Kong|role0|tags37|28
506328864787|5787|user5787|male|email5787|phone5787|dept10|grade1|zh|Beijing|role2|tags9|29
